depthft	density_gcc	s_v	hydrostatic_pres	porosity	gradient
3439.0	2.587	25.54	10.272	0.066	25.353
3439.5	2.606	25.544	10.274	0.055	25.537
3440.0	2.636	25.547	10.275	0.038	25.83
3440.5	2.649	25.551	10.277	0.03	25.957
3441.0	2.576	25.555	10.278	0.073	25.24
3441.5	2.644	25.559	10.28	0.033	25.912
3442.0	2.618	25.563	10.281	0.048	25.66
3442.5	2.609	25.567	10.283	0.053	25.57
3443.0	2.664	25.571	10.284	0.021	26.107
3443.5	2.659	25.575	10.286	0.024	26.06
3444.0	2.644	25.579	10.287	0.033	25.909
3444.5	2.631	25.583	10.289	0.04	25.786
3445.0	2.634	25.587	10.29	0.039	25.816
3445.5	2.649	25.591	10.292	0.03	25.956
3446.0	2.648	25.595	10.293	0.03	25.955
3446.5	2.634	25.599	10.295	0.039	25.808
3447.0	2.648	25.603	10.296	0.031	25.95
3447.5	2.61	25.606	10.298	0.053	25.573
3448.0	2.6	25.61	10.299	0.059	25.476
3448.5	2.657	25.614	10.301	0.025	26.038
3449.0	2.642	25.618	10.302	0.034	25.889
3449.5	2.624	25.622	10.304	0.045	25.711
3450.0	2.6	25.626	10.305	0.059	25.476
3450.5	2.614	25.63	10.307	0.051	25.613
3451.0	2.613	25.634	10.308	0.051	25.61
3451.5	2.56	25.638	10.31	0.082	25.086
3452.0	2.655	25.642	10.311	0.027	26.015
3452.5	2.648	25.646	10.313	0.031	25.949
3453.0	2.664	25.65	10.314	0.021	26.103
3453.5	2.659	25.654	10.316	0.024	26.058
3454.0	2.612	25.657	10.317	0.052	25.599
3454.5	2.663	25.661	10.319	0.022	26.097
3455.0	2.67	25.665	10.32	0.018	26.166
3455.5	2.641	25.669	10.322	0.035	25.88
3456.0	2.644	25.673	10.323	0.033	25.912
3456.5	2.66	25.677	10.325	0.023	26.072
3457.0	2.597	25.681	10.326	0.061	25.449
3457.5	2.619	25.685	10.328	0.048	25.666
3458.0	2.66	25.689	10.329	0.023	26.069
3458.5	2.653	25.693	10.331	0.028	25.997
3459.0	2.637	25.697	10.332	0.037	25.84
3459.5	2.634	25.701	10.334	0.039	25.815
3460.0	2.644	25.705	10.335	0.033	25.915
3460.5	2.657	25.709	10.337	0.025	26.043
3461.0	2.634	25.713	10.338	0.039	25.818
3461.5	2.632	25.717	10.34	0.04	25.799
3462.0	2.63	25.721	10.341	0.041	25.776
3462.5	2.624	25.725	10.343	0.045	25.716
3463.0	2.63	25.728	10.344	0.041	25.777
3463.5	2.623	25.732	10.346	0.046	25.701
3464.0	2.639	25.736	10.347	0.036	25.859
3464.5	2.637	25.74	10.349	0.037	25.842
3465.0	2.601	25.744	10.35	0.058	25.49
3465.5	2.614	25.748	10.352	0.051	25.614
3466.0	2.593	25.752	10.353	0.063	25.415
3466.5	2.584	25.756	10.355	0.068	25.325
3467.0	2.626	25.76	10.356	0.043	25.739
3467.5	2.6	25.764	10.358	0.059	25.483
3468.0	2.612	25.767	10.359	0.052	25.594
3468.5	2.616	25.771	10.361	0.049	25.637
3469.0	2.626	25.775	10.362	0.043	25.737
3469.5	2.64	25.779	10.364	0.035	25.874
3470.0	2.644	25.783	10.365	0.033	25.916
3470.5	2.637	25.787	10.367	0.037	25.839
3471.0	2.628	25.791	10.368	0.043	25.75
3471.5	2.628	25.795	10.37	0.042	25.759
3472.0	2.585	25.799	10.371	0.068	25.333
3472.5	2.605	25.803	10.372	0.056	25.527
3473.0	2.687	25.807	10.374	0.008	26.33
3473.5	2.636	25.811	10.375	0.038	25.829
3474.0	2.619	25.815	10.377	0.048	25.664
3474.5	2.634	25.819	10.378	0.039	25.81
3475.0	2.622	25.822	10.38	0.046	25.7
3475.5	2.636	25.826	10.381	0.038	25.832
3476.0	2.621	25.83	10.383	0.047	25.682
3476.5	2.637	25.834	10.384	0.037	25.841
3477.0	2.633	25.838	10.386	0.039	25.807
3477.5	2.638	25.842	10.387	0.037	25.849
3478.0	2.64	25.846	10.389	0.035	25.875
3478.5	2.627	25.85	10.39	0.043	25.741
3479.0	2.621	25.854	10.392	0.047	25.684
3479.5	2.63	25.858	10.393	0.041	25.775
3480.0	2.635	25.862	10.395	0.038	25.821
3480.5	2.651	25.866	10.396	0.029	25.981
3481.0	2.611	25.87	10.398	0.052	25.586
3481.5	2.62	25.874	10.399	0.047	25.671
3482.0	2.631	25.877	10.401	0.041	25.781
3482.5	2.645	25.881	10.402	0.032	25.922
3483.0	2.654	25.885	10.404	0.027	26.005
3483.5	2.664	25.889	10.405	0.021	26.11
3484.0	2.651	25.893	10.407	0.029	25.978
3484.5	2.638	25.897	10.408	0.037	25.849
3485.0	2.617	25.901	10.41	0.049	25.649
3485.5	2.622	25.905	10.411	0.046	25.695
3486.0	2.602	25.909	10.413	0.058	25.501
3486.5	2.61	25.913	10.414	0.053	25.575
3487.0	2.61	25.917	10.416	0.053	25.58
3487.5	2.633	25.921	10.417	0.04	25.8
3488.0	2.634	25.925	10.419	0.039	25.817
3488.5	2.612	25.929	10.42	0.051	25.603
3489.0	2.602	25.932	10.422	0.057	25.504
3489.5	2.653	25.936	10.423	0.028	26.001
3490.0	2.704	25.94	10.425	-0.003	26.502
3490.5	2.656	25.944	10.426	0.026	26.026
3491.0	2.641	25.948	10.428	0.034	25.886
3491.5	2.622	25.952	10.429	0.046	25.7
3492.0	2.594	25.956	10.431	0.063	25.416
3492.5	2.62	25.96	10.432	0.047	25.679
3493.0	2.599	25.964	10.434	0.06	25.466
3493.5	2.591	25.968	10.435	0.064	25.391
3494.0	2.603	25.972	10.437	0.057	25.507
3494.5	2.614	25.976	10.438	0.05	25.619
3495.0	2.631	25.979	10.44	0.041	25.784
3495.5	2.653	25.983	10.441	0.028	25.997
3496.0	2.636	25.987	10.443	0.037	25.838
3496.5	2.629	25.991	10.444	0.042	25.765
3497.0	2.599	25.995	10.446	0.059	25.472
3497.5	2.622	25.999	10.447	0.046	25.7
3498.0	2.637	26.003	10.449	0.037	25.839
3498.5	2.646	26.007	10.45	0.032	25.931
3499.0	2.65	26.011	10.452	0.029	25.97
3499.5	2.691	26.015	10.453	0.005	26.371
3500.0	2.645	26.019	10.455	0.032	25.924
3500.5	2.651	26.023	10.456	0.029	25.983
3501.0	2.646	26.027	10.458	0.032	25.934
3501.5	2.624	26.031	10.459	0.044	25.719
3502.0	2.617	26.035	10.461	0.049	25.647
3502.5	2.621	26.039	10.462	0.047	25.683
3503.0	2.622	26.043	10.464	0.046	25.699
3503.5	2.612	26.046	10.465	0.051	25.603
3504.0	2.625	26.05	10.467	0.044	25.726
3504.5	2.624	26.054	10.468	0.045	25.715
3505.0	2.646	26.058	10.47	0.032	25.931
3505.5	2.634	26.062	10.471	0.039	25.814
3506.0	2.63	26.066	10.473	0.041	25.769
3506.5	2.612	26.07	10.474	0.052	25.595
3507.0	2.626	26.074	10.476	0.044	25.731
3507.5	2.615	26.078	10.477	0.05	25.628
3508.0	2.639	26.082	10.479	0.036	25.864
3508.5	2.617	26.086	10.48	0.049	25.646
3509.0	2.641	26.09	10.482	0.035	25.879
3509.5	2.633	26.094	10.483	0.039	25.803
3510.0	2.661	26.097	10.485	0.023	26.082
3510.5	2.657	26.101	10.486	0.025	26.043
3511.0	2.672	26.105	10.487	0.017	26.182
3511.5	2.656	26.109	10.489	0.026	26.027
3512.0	2.633	26.113	10.49	0.039	25.803
3512.5	2.617	26.117	10.492	0.049	25.649
3513.0	2.605	26.121	10.493	0.056	25.531
3513.5	2.672	26.125	10.495	0.017	26.184
3514.0	2.649	26.129	10.496	0.03	25.956
3514.5	2.63	26.133	10.498	0.041	25.77
3515.0	2.628	26.137	10.499	0.042	25.757
3515.5	2.658	26.141	10.501	0.025	26.05
3516.0	2.667	26.145	10.502	0.019	26.14
3516.5	2.644	26.149	10.504	0.033	25.913
3517.0	2.639	26.153	10.505	0.036	25.864
3517.5	2.651	26.157	10.507	0.029	25.977
3518.0	2.67	26.161	10.508	0.018	26.162
3518.5	2.656	26.165	10.51	0.026	26.028
3519.0	2.623	26.169	10.511	0.045	25.702
3519.5	2.629	26.173	10.513	0.042	25.764
3520.0	2.642	26.176	10.514	0.034	25.896
3520.5	2.644	26.18	10.516	0.033	25.916
3521.0	2.652	26.184	10.517	0.028	25.987
3521.5	2.644	26.188	10.519	0.033	25.914
3522.0	2.637	26.192	10.52	0.037	25.843
3522.5	2.634	26.196	10.522	0.039	25.809
3523.0	2.633	26.2	10.523	0.04	25.8
3523.5	2.616	26.204	10.525	0.049	25.64
3524.0	2.6	26.208	10.526	0.059	25.48
3524.5	2.603	26.212	10.528	0.057	25.507
3525.0	2.617	26.216	10.529	0.049	25.645
3525.5	2.652	26.22	10.531	0.028	25.988
3526.0	2.647	26.224	10.532	0.031	25.937
3526.5	2.624	26.228	10.534	0.045	25.716
3527.0	2.633	26.232	10.535	0.039	25.802
3527.5	2.65	26.235	10.537	0.029	25.969
3528.0	2.628	26.239	10.538	0.043	25.75
3528.5	2.636	26.243	10.54	0.038	25.833
3529.0	2.623	26.247	10.541	0.045	25.707
3529.5	2.659	26.251	10.543	0.024	26.054
3530.0	2.643	26.255	10.544	0.034	25.901
3530.5	2.678	26.259	10.546	0.013	26.249
3531.0	2.665	26.263	10.547	0.021	26.113
3531.5	2.645	26.267	10.549	0.032	25.92
3532.0	2.639	26.271	10.55	0.036	25.859
3532.5	2.65	26.275	10.552	0.029	25.97
3533.0	2.603	26.279	10.553	0.057	25.507
3533.5	2.641	26.283	10.555	0.035	25.885
3534.0	2.636	26.287	10.556	0.038	25.832
3534.5	2.626	26.291	10.558	0.044	25.732
3535.0	2.615	26.295	10.559	0.05	25.631
3535.5	2.608	26.298	10.561	0.054	25.555
3536.0	2.629	26.302	10.562	0.042	25.763
3536.5	2.622	26.306	10.564	0.046	25.697
3537.0	2.632	26.31	10.565	0.04	25.794
3537.5	2.625	26.314	10.567	0.044	25.727
3538.0	2.6	26.318	10.568	0.059	25.478
3538.5	2.589	26.322	10.57	0.065	25.376
3539.0	2.612	26.326	10.571	0.052	25.594
3539.5	2.6	26.33	10.573	0.059	25.48
3540.0	2.596	26.334	10.574	0.061	25.437
3540.5	2.625	26.338	10.576	0.044	25.728
3541.0	2.637	26.341	10.577	0.037	25.842
3541.5	2.667	26.345	10.579	0.019	26.141
3542.0	2.557	26.349	10.58	0.084	25.057
3542.5	2.603	26.353	10.582	0.057	25.505
3543.0	2.69	26.357	10.583	0.006	26.359
3543.5	2.668	26.361	10.585	0.019	26.147
3544.0	2.641	26.365	10.586	0.035	25.885
3544.5	2.628	26.369	10.588	0.043	25.75
3545.0	2.644	26.373	10.589	0.033	25.908
3545.5	2.566	26.377	10.591	0.079	25.151
3546.0	2.606	26.381	10.592	0.055	25.543
3546.5	2.641	26.385	10.594	0.035	25.884
3547.0	2.632	26.389	10.595	0.04	25.799
3547.5	2.656	26.393	10.597	0.026	26.032
3548.0	2.652	26.396	10.598	0.028	25.986
3548.5	2.63	26.4	10.6	0.041	25.771
3549.0	2.643	26.404	10.601	0.034	25.899
3549.5	2.622	26.408	10.602	0.046	25.694
3550.0	2.629	26.412	10.604	0.042	25.765
3550.5	2.668	26.416	10.605	0.019	26.144
3551.0	2.674	26.42	10.607	0.015	26.203
3551.5	2.658	26.424	10.608	0.024	26.053
3552.0	2.646	26.428	10.61	0.032	25.926
3552.5	2.634	26.432	10.611	0.039	25.817
3553.0	2.64	26.436	10.613	0.035	25.869
3553.5	2.633	26.44	10.614	0.04	25.799
3554.0	2.616	26.444	10.616	0.05	25.635
3554.5	2.639	26.448	10.617	0.036	25.864
3555.0	2.613	26.452	10.619	0.051	25.611
3555.5	2.609	26.456	10.62	0.053	25.569
3556.0	2.62	26.459	10.622	0.047	25.674
3556.5	2.609	26.463	10.623	0.054	25.568
3557.0	2.584	26.467	10.625	0.068	25.324
3557.5	2.596	26.471	10.626	0.061	25.444
3558.0	2.625	26.475	10.628	0.044	25.726
3558.5	2.615	26.479	10.629	0.05	25.626
3559.0	2.623	26.483	10.631	0.045	25.704
3559.5	2.607	26.487	10.632	0.055	25.55
3560.0	2.616	26.491	10.634	0.049	25.64
3560.5	2.622	26.495	10.635	0.046	25.701
3561.0	2.634	26.499	10.637	0.039	25.818
3561.5	2.614	26.502	10.638	0.051	25.612
3562.0	2.601	26.506	10.64	0.058	25.488
3562.5	2.616	26.51	10.641	0.05	25.635
3563.0	2.622	26.514	10.643	0.046	25.692
3563.5	2.583	26.518	10.644	0.069	25.316
3564.0	2.573	26.522	10.646	0.075	25.218
3564.5	2.617	26.526	10.647	0.049	25.648
3565.0	2.64	26.53	10.649	0.036	25.867
3565.5	2.618	26.534	10.65	0.048	25.653
3566.0	2.596	26.537	10.652	0.061	25.446
3566.5	2.581	26.541	10.653	0.07	25.296
3567.0	2.612	26.545	10.655	0.051	25.603
3567.5	2.607	26.549	10.656	0.054	25.553
3568.0	2.593	26.553	10.658	0.063	25.413
3568.5	2.611	26.557	10.659	0.052	25.587
3569.0	2.599	26.561	10.661	0.059	25.474
3569.5	2.652	26.565	10.662	0.028	25.991
3570.0	2.654	26.569	10.664	0.027	26.005
3570.5	2.64	26.573	10.665	0.035	25.87
3571.0	2.631	26.577	10.667	0.04	25.788
3571.5	2.643	26.581	10.668	0.033	25.903
3572.0	2.648	26.584	10.67	0.031	25.946
3572.5	2.659	26.588	10.671	0.024	26.056
3573.0	2.644	26.592	10.673	0.033	25.916
3573.5	2.637	26.596	10.674	0.037	25.84
3574.0	2.66	26.6	10.676	0.023	26.073
3574.5	2.655	26.604	10.677	0.027	26.015
3575.0	2.668	26.608	10.679	0.019	26.151
3575.5	2.698	26.612	10.68	0.001	26.436
3576.0	2.63	26.616	10.682	0.041	25.773
3576.5	2.626	26.62	10.683	0.043	25.736
3577.0	2.629	26.624	10.685	0.042	25.763
3577.5	2.635	26.628	10.686	0.038	25.827
3578.0	2.654	26.632	10.688	0.027	26.011
3578.5	2.652	26.636	10.689	0.028	25.992
3579.0	2.668	26.64	10.691	0.019	26.15
3579.5	2.666	26.644	10.692	0.02	26.122
3580.0	2.625	26.648	10.694	0.044	25.729
3580.5	2.642	26.652	10.695	0.034	25.889
3581.0	2.64	26.656	10.697	0.035	25.872
3581.5	2.652	26.66	10.698	0.028	25.995
3582.0	2.638	26.664	10.7	0.037	25.85
3582.5	2.641	26.668	10.701	0.035	25.883
3583.0	2.633	26.671	10.703	0.039	25.804
3583.5	2.641	26.675	10.704	0.034	25.886
3584.0	2.617	26.679	10.706	0.049	25.648
3584.5	2.622	26.683	10.707	0.046	25.7
3585.0	2.654	26.687	10.709	0.027	26.012
3585.5	2.647	26.691	10.71	0.031	25.944
3586.0	2.635	26.695	10.712	0.038	25.821
3586.5	2.628	26.699	10.713	0.042	25.759
3587.0	2.636	26.703	10.715	0.037	25.838
3587.5	2.626	26.707	10.716	0.044	25.731
3588.0	2.639	26.711	10.717	0.036	25.862
3588.5	2.62	26.715	10.719	0.047	25.673
3589.0	2.637	26.719	10.72	0.037	25.839
3589.5	2.628	26.723	10.722	0.042	25.757
3590.0	2.64	26.727	10.723	0.035	25.873
3590.5	2.664	26.731	10.725	0.021	26.108
3591.0	2.651	26.734	10.726	0.029	25.979
3591.5	2.66	26.738	10.728	0.023	26.072
3592.0	2.639	26.742	10.729	0.036	25.865
3592.5	2.656	26.746	10.731	0.026	26.031
3593.0	2.683	26.75	10.732	0.01	26.293
3593.5	2.666	26.754	10.734	0.02	26.132
3594.0	2.658	26.758	10.735	0.025	26.045
3594.5	2.644	26.762	10.737	0.033	25.911
3595.0	2.638	26.766	10.738	0.037	25.849
3595.5	2.624	26.77	10.74	0.045	25.712
3596.0	2.639	26.774	10.741	0.036	25.858
3596.5	2.62	26.778	10.743	0.047	25.676
3597.0	2.618	26.782	10.744	0.048	25.659
3597.5	2.609	26.786	10.746	0.053	25.569
3598.0	2.645	26.79	10.747	0.032	25.923
3598.5	2.678	26.794	10.749	0.013	26.246
3599.0	2.702	26.798	10.75	-0.001	26.476
3599.5	2.663	26.802	10.752	0.022	26.096
3600.0	2.646	26.806	10.753	0.032	25.934
3600.5	2.643	26.81	10.755	0.034	25.9
3601.0	2.631	26.814	10.756	0.041	25.784
3601.5	2.641	26.818	10.758	0.035	25.881
3602.0	2.628	26.821	10.759	0.043	25.751
3602.5	2.603	26.825	10.761	0.057	25.51
3603.0	2.739	26.829	10.762	-0.023	26.84
3603.5	2.653	26.833	10.764	0.028	25.995
3604.0	2.647	26.837	10.765	0.031	25.945
3604.5	2.623	26.841	10.767	0.045	25.708
3605.0	2.642	26.845	10.768	0.034	25.891
3605.5	2.673	26.849	10.77	0.016	26.196
3606.0	2.656	26.853	10.771	0.026	26.033
3606.5	2.667	26.857	10.773	0.02	26.133
3607.0	2.659	26.861	10.774	0.024	26.06
3607.5	2.655	26.865	10.776	0.027	26.016
3608.0	2.665	26.869	10.777	0.02	26.121
3608.5	2.656	26.873	10.779	0.026	26.025
3609.0	2.656	26.877	10.78	0.026	26.031
3609.5	2.657	26.881	10.782	0.026	26.035
3610.0	2.649	26.885	10.783	0.03	25.963
3610.5	2.669	26.889	10.785	0.018	26.155
3611.0	2.66	26.893	10.786	0.023	26.073
3611.5	2.669	26.897	10.788	0.018	26.16
3612.0	2.665	26.901	10.789	0.021	26.115
3612.5	2.661	26.905	10.791	0.023	26.078
3613.0	2.67	26.909	10.792	0.017	26.171
3613.5	2.672	26.913	10.794	0.016	26.187
3614.0	2.646	26.917	10.795	0.031	25.936
3614.5	2.654	26.921	10.797	0.027	26.007
3615.0	2.648	26.925	10.798	0.031	25.949
3615.5	2.658	26.929	10.8	0.025	26.044
3616.0	2.641	26.933	10.801	0.035	25.882
3616.5	2.624	26.936	10.803	0.045	25.718
3617.0	2.625	26.94	10.804	0.044	25.721
3617.5	2.629	26.944	10.806	0.042	25.767
3618.0	2.576	26.948	10.807	0.073	25.246
3618.5	2.645	26.952	10.809	0.032	25.924
3619.0	2.677	26.956	10.81	0.013	26.238
3619.5	2.667	26.96	10.812	0.019	26.136
3620.0	2.614	26.964	10.813	0.051	25.616
3620.5	2.608	26.968	10.815	0.054	25.562
3621.0	2.588	26.972	10.816	0.066	25.364
3621.5	2.658	26.976	10.818	0.025	26.048
3622.0	2.646	26.98	10.819	0.032	25.933
3622.5	2.649	26.984	10.821	0.03	25.959
3623.0	2.73	26.988	10.822	-0.017	26.751
3623.5	2.682	26.992	10.824	0.01	26.289
3624.0	2.659	26.996	10.825	0.024	26.058
3624.5	2.67	27.0	10.827	0.018	26.166
3625.0	2.666	27.004	10.828	0.02	26.128
3625.5	2.646	27.008	10.83	0.032	25.927
3626.0	2.632	27.012	10.831	0.04	25.793
3626.5	2.643	27.016	10.833	0.033	25.903
3627.0	2.643	27.019	10.834	0.033	25.902
3627.5	2.623	27.023	10.835	0.045	25.706
3628.0	2.661	27.027	10.837	0.023	26.079
3628.5	2.661	27.031	10.838	0.023	26.081
3629.0	2.624	27.035	10.84	0.045	25.711
3629.5	2.654	27.039	10.841	0.027	26.01
3630.0	2.581	27.043	10.843	0.07	25.291
3630.5	2.667	27.047	10.844	0.019	26.139
3631.0	2.721	27.051	10.846	-0.013	26.669
3631.5	2.664	27.055	10.847	0.021	26.104
3632.0	2.662	27.059	10.849	0.022	26.086
3632.5	2.657	27.063	10.85	0.025	26.042
3633.0	2.656	27.067	10.852	0.026	26.034
3633.5	2.651	27.071	10.853	0.029	25.98
3634.0	2.661	27.075	10.855	0.023	26.078
3634.5	2.658	27.079	10.856	0.025	26.048
3635.0	2.633	27.083	10.858	0.039	25.804
3635.5	2.645	27.087	10.859	0.032	25.922
3636.0	2.63	27.091	10.861	0.041	25.77
3636.5	2.572	27.095	10.862	0.075	25.206
3637.0	2.653	27.099	10.864	0.027	26.002
3637.5	2.657	27.102	10.865	0.025	26.043
3638.0	2.653	27.106	10.867	0.028	25.996
3638.5	2.641	27.11	10.868	0.035	25.879
3639.0	2.626	27.114	10.87	0.043	25.739
3639.5	2.585	27.118	10.871	0.068	25.335
3640.0	2.608	27.122	10.873	0.054	25.554
3640.5	2.622	27.126	10.874	0.046	25.694
3641.0	2.635	27.13	10.876	0.038	25.82
3641.5	2.64	27.134	10.877	0.035	25.87
3642.0	2.684	27.138	10.879	0.01	26.3
3642.5	2.635	27.142	10.88	0.038	25.821
3643.0	2.637	27.146	10.882	0.037	25.842
3643.5	2.642	27.15	10.883	0.034	25.894
3644.0	2.662	27.154	10.885	0.023	26.084
3644.5	2.684	27.158	10.886	0.01	26.299
3645.0	2.712	27.162	10.888	-0.007	26.579
3645.5	2.676	27.166	10.889	0.014	26.228
3646.0	2.677	27.17	10.891	0.014	26.231
3646.5	2.668	27.174	10.892	0.019	26.144
3647.0	2.689	27.178	10.894	0.006	26.353
3647.5	2.676	27.182	10.895	0.014	26.22
3648.0	2.64	27.186	10.897	0.035	25.876
3648.5	2.666	27.19	10.898	0.02	26.132
3649.0	2.668	27.194	10.9	0.019	26.143
3649.5	2.663	27.198	10.901	0.022	26.1
3650.0	2.673	27.202	10.903	0.016	26.193
3650.5	2.677	27.206	10.904	0.014	26.234
3651.0	2.685	27.21	10.906	0.009	26.312
3651.5	2.687	27.214	10.907	0.008	26.334
3652.0	2.684	27.218	10.909	0.01	26.299
3652.5	2.659	27.222	10.91	0.024	26.059
3653.0	2.648	27.226	10.912	0.03	25.953
3653.5	2.634	27.229	10.913	0.039	25.816
3654.0	2.65	27.233	10.915	0.03	25.968
3654.5	2.668	27.237	10.916	0.019	26.149
3655.0	2.662	27.241	10.918	0.022	26.091
3655.5	2.633	27.245	10.919	0.04	25.801
3656.0	2.633	27.249	10.921	0.039	25.803
3656.5	2.651	27.253	10.922	0.029	25.98
3657.0	2.654	27.257	10.924	0.027	26.013
3657.5	2.676	27.261	10.925	0.014	26.222
3658.0	2.672	27.265	10.927	0.016	26.187
3658.5	2.674	27.269	10.928	0.015	26.21
3659.0	2.67	27.273	10.93	0.018	26.162
3659.5	2.633	27.277	10.931	0.04	25.801
3660.0	2.618	27.281	10.933	0.048	25.652
3660.5	2.54	27.285	10.934	0.094	24.896
3661.0	2.637	27.289	10.936	0.037	25.847
3661.5	2.736	27.293	10.937	-0.021	26.812
3662.0	2.69	27.297	10.939	0.006	26.367
3662.5	2.632	27.301	10.94	0.04	25.799
3663.0	2.625	27.305	10.942	0.044	25.721
3663.5	2.633	27.309	10.943	0.04	25.801
3664.0	2.627	27.313	10.945	0.043	25.742
3664.5	2.638	27.316	10.946	0.037	25.848
3665.0	2.631	27.32	10.948	0.04	25.788
3665.5	2.627	27.324	10.949	0.043	25.748
3666.0	2.619	27.328	10.95	0.048	25.664
3666.5	2.631	27.332	10.952	0.041	25.784
3667.0	2.633	27.336	10.953	0.039	25.806
3667.5	2.627	27.34	10.955	0.043	25.746
3668.0	2.664	27.344	10.956	0.021	26.108
3668.5	2.638	27.348	10.958	0.036	25.856
3669.0	2.661	27.352	10.959	0.023	26.074
3669.5	2.659	27.356	10.961	0.024	26.057
3670.0	2.652	27.36	10.962	0.028	25.991
3670.5	2.653	27.364	10.964	0.028	26.001
3671.0	2.665	27.368	10.965	0.02	26.12
3671.5	2.647	27.372	10.967	0.031	25.938
3672.0	2.641	27.376	10.968	0.034	25.886
3672.5	2.662	27.38	10.97	0.022	26.087
3673.0	2.635	27.384	10.971	0.038	25.827
3673.5	2.654	27.388	10.973	0.027	26.014
3674.0	2.691	27.392	10.974	0.005	26.375
3674.5	2.674	27.396	10.976	0.015	26.202
3675.0	2.671	27.4	10.977	0.017	26.173
3675.5	2.646	27.404	10.979	0.032	25.933
3676.0	2.658	27.408	10.98	0.025	26.051
3676.5	2.626	27.411	10.982	0.044	25.732
3677.0	2.57	27.415	10.983	0.077	25.185
3677.5	2.559	27.419	10.985	0.083	25.081
3678.0	2.61	27.423	10.986	0.053	25.577
3678.5	2.61	27.427	10.988	0.053	25.575
3679.0	2.611	27.431	10.989	0.053	25.585
3679.5	2.615	27.435	10.991	0.05	25.623
3680.0	2.584	27.439	10.992	0.068	25.324
3680.5	2.564	27.442	10.994	0.08	25.131
3681.0	2.588	27.446	10.995	0.066	25.358
3681.5	2.609	27.45	10.997	0.053	25.569
3682.0	2.592	27.454	10.998	0.063	25.404
3682.5	2.594	27.458	11.0	0.062	25.425
3683.0	2.622	27.462	11.001	0.046	25.696
3683.5	2.631	27.466	11.003	0.04	25.786
3684.0	2.593	27.47	11.004	0.063	25.409
3684.5	2.604	27.473	11.006	0.057	25.515
3685.0	2.646	27.477	11.007	0.032	25.926
3685.5	2.648	27.481	11.009	0.031	25.951
3686.0	2.558	27.485	11.01	0.084	25.068
3686.5	2.64	27.489	11.012	0.035	25.874
3687.0	2.689	27.493	11.013	0.006	26.352
3687.5	2.651	27.497	11.015	0.029	25.979
3688.0	2.667	27.501	11.016	0.02	26.133
3688.5	2.694	27.505	11.018	0.003	26.406
3689.0	2.556	27.509	11.019	0.084	25.053
3689.5	2.503	27.513	11.021	0.116	24.532
3690.0	2.703	27.517	11.022	-0.002	26.487
3690.5	2.68	27.521	11.024	0.012	26.26
3691.0	2.518	27.525	11.025	0.107	24.672
3691.5	2.624	27.528	11.027	0.045	25.716
3692.0	2.589	27.532	11.028	0.065	25.37
3692.5	2.515	27.536	11.03	0.109	24.643
3693.0	2.67	27.54	11.031	0.018	26.163
3693.5	2.706	27.544	11.033	-0.004	26.523
3694.0	2.694	27.548	11.034	0.003	26.402
3694.5	2.658	27.552	11.036	0.025	26.047
3695.0	2.588	27.556	11.037	0.066	25.358
3695.5	2.643	27.56	11.039	0.033	25.903
3696.0	2.626	27.564	11.04	0.043	25.737
3696.5	2.653	27.568	11.042	0.027	26.003
3697.0	2.592	27.572	11.043	0.064	25.398
3697.5	2.64	27.576	11.045	0.036	25.868
3698.0	2.642	27.58	11.046	0.034	25.893
3698.5	2.631	27.583	11.048	0.041	25.781
3699.0	2.644	27.587	11.049	0.033	25.913
3699.5	2.623	27.591	11.051	0.045	25.706
3700.0	2.641	27.595	11.052	0.035	25.883
3700.5	2.537	27.599	11.054	0.096	24.86
3701.0	2.664	27.603	11.055	0.021	26.107
3701.5	2.726	27.607	11.057	-0.015	26.712
3702.0	2.637	27.611	11.058	0.037	25.846
3702.5	2.632	27.615	11.06	0.04	25.79
3703.0	2.602	27.619	11.061	0.058	25.5
3703.5	2.601	27.623	11.063	0.058	25.487
3704.0	2.583	27.627	11.064	0.069	25.31
3704.5	2.613	27.631	11.065	0.051	25.606
3705.0	2.579	27.634	11.067	0.071	25.273
3705.5	2.603	27.638	11.068	0.057	25.508
3706.0	2.599	27.642	11.07	0.06	25.466
3706.5	2.684	27.646	11.071	0.009	26.303
3707.0	2.626	27.65	11.073	0.044	25.731
3707.5	2.676	27.654	11.074	0.014	26.228
3708.0	2.674	27.658	11.076	0.016	26.201
3708.5	2.649	27.662	11.077	0.03	25.963
3709.0	2.642	27.666	11.079	0.034	25.897
3709.5	2.633	27.67	11.08	0.039	25.804
3710.0	2.595	27.674	11.082	0.062	25.429
3710.5	2.599	27.678	11.083	0.059	25.471
3711.0	2.623	27.682	11.085	0.045	25.708
3711.5	2.658	27.686	11.086	0.025	26.044
3712.0	2.613	27.689	11.088	0.051	25.608
3712.5	2.609	27.693	11.089	0.053	25.57
3713.0	2.592	27.697	11.091	0.064	25.399
3713.5	2.605	27.701	11.092	0.056	25.528
3714.0	2.6	27.705	11.094	0.059	25.483
3714.5	2.619	27.709	11.095	0.048	25.665
3715.0	2.628	27.713	11.097	0.042	25.752
3715.5	2.636	27.717	11.098	0.038	25.835
3716.0	2.631	27.721	11.1	0.041	25.78
3716.5	2.64	27.725	11.101	0.035	25.873
3717.0	2.645	27.729	11.103	0.032	25.92
3717.5	2.657	27.733	11.104	0.026	26.035
