depthft	density_gcc	s_v	hydrostatic_pres	porosity	gradient
4113	2.218	20.016	12.286	0.284	21.736
4114	2.232	20.022	12.289	0.275	21.874
4115	2.228	20.029	12.292	0.278	21.834
4116	2.236	20.036	12.295	0.273	21.913
4117	2.258	20.042	12.298	0.26	22.128
4118	2.254	20.049	12.301	0.262	22.089
4119	2.238	20.056	12.304	0.272	21.932
4120	2.21	20.062	12.307	0.288	21.658
4121	2.23	20.069	12.31	0.276	21.854
4122	2.222	20.076	12.313	0.281	21.776
4123	2.208	20.082	12.316	0.289	21.638
4124	2.204	20.089	12.319	0.292	21.599
4125	2.23	20.096	12.322	0.276	21.854
4126	2.22	20.102	12.325	0.282	21.756
4127	2.228	20.109	12.328	0.278	21.834
4128	2.226	20.116	12.331	0.279	21.815
4129	2.212	20.122	12.333	0.287	21.678
4130	2.23	20.129	12.336	0.276	21.854
4131	2.224	20.135	12.339	0.28	21.795
4132	2.244	20.142	12.342	0.268	21.991
4133	2.25	20.149	12.345	0.265	22.05
4134	2.234	20.156	12.348	0.274	21.893
4135	2.2	20.162	12.351	0.294	21.56
4136	2.194	20.169	12.354	0.298	21.501
4137	2.204	20.175	12.357	0.292	21.599
4138	2.2	20.182	12.36	0.294	21.56
4139	2.248	20.189	12.363	0.266	22.03
4140	2.226	20.195	12.366	0.279	21.815
4141	2.204	20.202	12.369	0.292	21.599
4142	2.207	20.208	12.372	0.29	21.629
4143	2.198	20.215	12.375	0.295	21.54
4144	2.198	20.221	12.378	0.295	21.54
4145	2.207	20.228	12.381	0.29	21.629
4146	2.206	20.235	12.384	0.291	21.619
4147	2.198	20.241	12.387	0.295	21.54
4148	2.204	20.248	12.39	0.292	21.599
4149	2.206	20.254	12.393	0.291	21.619
4150	2.218	20.261	12.396	0.284	21.736
4151	2.23	20.268	12.399	0.276	21.854
4152	2.247	20.274	12.402	0.266	22.021
4153	2.228	20.281	12.405	0.278	21.834
4154	2.226	20.288	12.408	0.279	21.815
4155	2.244	20.294	12.411	0.268	21.991
4156	2.242	20.301	12.414	0.269	21.972
4157	2.208	20.308	12.417	0.289	21.638
4158	2.236	20.314	12.42	0.273	21.913
4159	2.25	20.321	12.423	0.265	22.05
4160	2.252	20.328	12.426	0.264	22.07
4161	2.226	20.334	12.429	0.279	21.815
4162	2.226	20.341	12.432	0.279	21.815
4163	2.218	20.348	12.435	0.284	21.736
4164	2.22	20.354	12.438	0.282	21.756
4165	2.222	20.361	12.441	0.281	21.776
4166	2.222	20.368	12.444	0.281	21.776
4167	2.204	20.374	12.447	0.292	21.599
4168	2.232	20.381	12.45	0.275	21.874
4169	2.218	20.388	12.453	0.284	21.736
4170	2.216	20.394	12.456	0.285	21.717
4171	2.224	20.401	12.459	0.28	21.795
4172	2.208	20.407	12.462	0.289	21.638
4173	2.2	20.414	12.465	0.294	21.56
4174	2.22	20.421	12.468	0.282	21.756
4175	2.204	20.427	12.471	0.292	21.599
4176	2.222	20.434	12.474	0.281	21.776
4177	2.204	20.44	12.477	0.292	21.599
4178	2.226	20.447	12.48	0.279	21.815
4179	2.234	20.454	12.483	0.274	21.893
4180	2.236	20.46	12.486	0.273	21.913
4181	2.208	20.467	12.489	0.289	21.638
4182	2.202	20.474	12.492	0.293	21.58
4183	2.21	20.48	12.495	0.288	21.658
4184	2.206	20.487	12.498	0.291	21.619
4185	2.23	20.493	12.501	0.276	21.854
4186	2.25	20.5	12.504	0.265	22.05
4187	2.254	20.507	12.507	0.262	22.089
4188	2.246	20.514	12.51	0.267	22.011
4189	2.246	20.52	12.513	0.267	22.011
4190	2.25	20.527	12.516	0.265	22.05
4191	2.262	20.534	12.519	0.258	22.168
4192	2.247	20.54	12.522	0.266	22.021
4193	2.236	20.547	12.525	0.273	21.913
4194	2.203	20.554	12.528	0.292	21.589
4195	2.214	20.56	12.531	0.286	21.697
4196	2.25	20.567	12.534	0.265	22.05
4197	2.25	20.574	12.537	0.265	22.05
4198	2.224	20.58	12.54	0.28	21.795
4199	2.256	20.587	12.543	0.261	22.109
4200	2.278	20.594	12.546	0.248	22.324
4201	2.27	20.601	12.549	0.253	22.246
4202	2.255	20.607	12.552	0.262	22.099
4203	2.232	20.614	12.555	0.275	21.874
4204	2.246	20.621	12.558	0.267	22.011
4205	2.242	20.628	12.561	0.269	21.972
4206	2.25	20.634	12.563	0.265	22.05
4207	2.279	20.641	12.566	0.248	22.334
4208	2.287	20.648	12.569	0.243	22.413
4209	2.294	20.655	12.572	0.239	22.481
4210	2.279	20.662	12.575	0.248	22.334
4211	2.246	20.668	12.578	0.267	22.011
4212	2.262	20.675	12.581	0.258	22.168
4213	2.234	20.682	12.584	0.274	21.893
4214	2.222	20.688	12.587	0.281	21.776
4215	2.22	20.695	12.59	0.282	21.756
4216	2.226	20.702	12.593	0.279	21.815
4217	2.234	20.708	12.596	0.274	21.893
4218	2.27	20.715	12.599	0.253	22.246
4219	2.258	20.722	12.602	0.26	22.128
4220	2.234	20.729	12.605	0.274	21.893
4221	2.25	20.735	12.608	0.265	22.05
4222	2.252	20.742	12.611	0.264	22.07
4223	2.23	20.749	12.614	0.276	21.854
4224	2.196	20.755	12.617	0.296	21.521
4225	2.188	20.762	12.62	0.301	21.442
4226	2.192	20.768	12.623	0.299	21.482
4227	2.204	20.775	12.626	0.292	21.599
4228	2.216	20.781	12.629	0.285	21.717
4229	2.207	20.788	12.632	0.29	21.629
4230	2.19	20.795	12.635	0.3	21.462
4231	2.214	20.801	12.638	0.286	21.697
4232	2.234	20.808	12.641	0.274	21.893
4233	2.258	20.815	12.644	0.26	22.128
4234	2.238	20.821	12.647	0.272	21.932
4235	2.22	20.828	12.65	0.282	21.756
4236	2.223	20.835	12.653	0.281	21.785
4237	2.196	20.841	12.656	0.296	21.521
4238	2.231	20.848	12.659	0.276	21.864
4239	2.236	20.854	12.662	0.273	21.913
4240	2.214	20.861	12.665	0.286	21.697
4241	2.22	20.868	12.668	0.282	21.756
4242	2.204	20.874	12.671	0.292	21.599
4243	2.21	20.881	12.674	0.288	21.658
4244	2.242	20.888	12.677	0.269	21.972
4245	2.23	20.894	12.68	0.276	21.854
4246	2.246	20.901	12.683	0.267	22.011
4247	2.242	20.908	12.686	0.269	21.972
4248	2.236	20.914	12.689	0.273	21.913
4249	2.234	20.921	12.692	0.274	21.893
4250	2.214	20.928	12.695	0.286	21.697
4251	2.211	20.934	12.698	0.288	21.668
4252	2.226	20.941	12.701	0.279	21.815
4253	2.21	20.948	12.704	0.288	21.658
4254	2.224	20.954	12.707	0.28	21.795
4255	2.227	20.961	12.71	0.278	21.825
4256	2.234	20.967	12.713	0.274	21.893
4257	2.252	20.974	12.716	0.264	22.07
4258	2.246	20.981	12.719	0.267	22.011
4259	2.223	20.988	12.722	0.281	21.785
4260	2.218	20.994	12.725	0.284	21.736
4261	2.236	21.001	12.728	0.273	21.913
4262	2.242	21.008	12.731	0.269	21.972
4263	2.218	21.014	12.734	0.284	21.736
4264	2.222	21.021	12.737	0.281	21.776
4265	2.19	21.027	12.74	0.3	21.462
4266	2.192	21.034	12.743	0.299	21.482
4267	2.207	21.04	12.746	0.29	21.629
4268	2.196	21.047	12.749	0.296	21.521
4269	2.21	21.054	12.752	0.288	21.658
4270	2.21	21.06	12.755	0.288	21.658
4271	2.21	21.067	12.758	0.288	21.658
4272	2.222	21.073	12.761	0.281	21.776
4273	2.234	21.08	12.764	0.274	21.893
4274	2.236	21.087	12.767	0.273	21.913
4275	2.23	21.094	12.77	0.276	21.854
4276	2.212	21.1	12.773	0.287	21.678
4277	2.23	21.107	12.776	0.276	21.854
4278	2.25	21.113	12.779	0.265	22.05
4279	2.224	21.12	12.782	0.28	21.795
4280	2.226	21.127	12.785	0.279	21.815
4281	2.204	21.133	12.788	0.292	21.599
4282	2.204	21.14	12.791	0.292	21.599
4283	2.246	21.147	12.793	0.267	22.011
4284	2.228	21.153	12.796	0.278	21.834
4285	2.224	21.16	12.799	0.28	21.795
4286	2.218	21.167	12.802	0.284	21.736
4287	2.214	21.173	12.805	0.286	21.697
4288	2.236	21.18	12.808	0.273	21.913
4289	2.238	21.187	12.811	0.272	21.932
4290	2.214	21.193	12.814	0.286	21.697
4291	2.212	21.2	12.817	0.287	21.678
4292	2.226	21.206	12.82	0.279	21.815
4293	2.215	21.213	12.823	0.285	21.707
4294	2.18	21.22	12.826	0.306	21.364
4295	2.194	21.226	12.829	0.298	21.501
4296	2.242	21.233	12.832	0.269	21.972
4297	2.262	21.24	12.835	0.258	22.168
4298	2.246	21.246	12.838	0.267	22.011
4299	2.252	21.253	12.841	0.264	22.07
4300	2.223	21.26	12.844	0.281	21.785
4301	2.238	21.266	12.847	0.272	21.932
4302	2.234	21.273	12.85	0.274	21.893
4303	2.254	21.28	12.853	0.262	22.089
4304	2.214	21.286	12.856	0.286	21.697
4305	2.21	21.293	12.859	0.288	21.658
4306	2.218	21.3	12.862	0.284	21.736
4307	2.22	21.306	12.865	0.282	21.756
4308	2.222	21.313	12.868	0.281	21.776
4309	2.234	21.32	12.871	0.274	21.893
4310	2.242	21.326	12.874	0.269	21.972
4311	2.242	21.333	12.877	0.269	21.972
4312	2.228	21.34	12.88	0.278	21.834
4313	2.218	21.346	12.883	0.284	21.736
4314	2.234	21.353	12.886	0.274	21.893
4315	2.188	21.359	12.889	0.301	21.442
4316	2.214	21.366	12.892	0.286	21.697
4317	2.222	21.373	12.895	0.281	21.776
4318	2.246	21.379	12.898	0.267	22.011
4319	2.26	21.386	12.901	0.259	22.148
4320	2.263	21.393	12.904	0.257	22.177
4321	2.258	21.4	12.907	0.26	22.128
4322	2.286	21.406	12.91	0.244	22.403
4323	2.246	21.413	12.913	0.267	22.011
4324	2.262	21.42	12.916	0.258	22.168
4325	2.264	21.427	12.919	0.256	22.187
4326	2.244	21.433	12.922	0.268	21.991
4327	2.234	21.44	12.925	0.274	21.893
4328	2.242	21.447	12.928	0.269	21.972
4329	2.242	21.453	12.931	0.269	21.972
4330	2.246	21.46	12.934	0.267	22.011
4331	2.246	21.467	12.937	0.267	22.011
4332	2.238	21.474	12.94	0.272	21.932
4333	2.24	21.48	12.943	0.271	21.952
4334	2.254	21.487	12.946	0.262	22.089
4335	2.228	21.494	12.949	0.278	21.834
4336	2.236	21.5	12.952	0.273	21.913
4337	2.263	21.507	12.955	0.257	22.177
4338	2.276	21.514	12.958	0.249	22.305
4339	2.3	21.521	12.961	0.235	22.54
4340	2.264	21.527	12.964	0.256	22.187
4341	2.254	21.534	12.967	0.262	22.089
4342	2.3	21.541	12.97	0.235	22.54
4343	2.314	21.548	12.973	0.227	22.677
4344	2.29	21.555	12.976	0.241	22.442
4345	2.294	21.562	12.979	0.239	22.481
4346	2.276	21.568	12.982	0.249	22.305
4347	2.23	21.575	12.985	0.276	21.854
4348	2.214	21.582	12.988	0.286	21.697
4349	2.198	21.588	12.991	0.295	21.54
4350	2.192	21.595	12.994	0.299	21.482
4351	2.206	21.601	12.997	0.291	21.619
4352	2.208	21.608	13.0	0.289	21.638
4353	2.23	21.615	13.003	0.276	21.854
4354	2.23	21.621	13.006	0.276	21.854
4355	2.23	21.628	13.009	0.276	21.854
4356	2.242	21.635	13.012	0.269	21.972
4357	2.298	21.642	13.015	0.236	22.52
4358	2.278	21.648	13.018	0.248	22.324
4359	2.276	21.655	13.021	0.249	22.305
4360	2.278	21.662	13.023	0.248	22.324
4361	2.279	21.669	13.026	0.248	22.334
4362	2.254	21.676	13.029	0.262	22.089
4363	2.276	21.682	13.032	0.249	22.305
4364	2.252	21.689	13.035	0.264	22.07
4365	2.247	21.696	13.038	0.266	22.021
4366	2.25	21.703	13.041	0.265	22.05
4367	2.267	21.709	13.044	0.255	22.217
4368	2.262	21.716	13.047	0.258	22.168
4369	2.26	21.723	13.05	0.259	22.148
4370	2.268	21.73	13.053	0.254	22.226
4371	2.27	21.736	13.056	0.253	22.246
4372	2.248	21.743	13.059	0.266	22.03
4373	2.242	21.75	13.062	0.269	21.972
4374	2.228	21.756	13.065	0.278	21.834
4375	2.25	21.763	13.068	0.265	22.05
4376	2.271	21.77	13.071	0.252	22.256
4377	2.26	21.777	13.074	0.259	22.148
4378	2.266	21.783	13.077	0.255	22.207
4379	2.284	21.79	13.08	0.245	22.383
4380	2.278	21.797	13.083	0.248	22.324
4381	2.266	21.804	13.086	0.255	22.207
4382	2.27	21.811	13.089	0.253	22.246
4383	2.242	21.817	13.092	0.269	21.972
4384	2.218	21.824	13.095	0.284	21.736
4385	2.222	21.831	13.098	0.281	21.776
4386	2.246	21.837	13.101	0.267	22.011
4387	2.268	21.844	13.104	0.254	22.226
4388	2.252	21.851	13.107	0.264	22.07
4389	2.244	21.857	13.11	0.268	21.991
4390	2.258	21.864	13.113	0.26	22.128
4391	2.226	21.871	13.116	0.279	21.815
4392	2.202	21.877	13.119	0.293	21.58
4393	2.228	21.884	13.122	0.278	21.834
4394	2.264	21.891	13.125	0.256	22.187
4395	2.258	21.898	13.128	0.26	22.128
4396	2.246	21.904	13.131	0.267	22.011
4397	2.258	21.911	13.134	0.26	22.128
4398	2.236	21.918	13.137	0.273	21.913
4399	2.27	21.925	13.14	0.253	22.246
4400	2.262	21.931	13.143	0.258	22.168
4401	2.256	21.938	13.146	0.261	22.109
4402	2.282	21.945	13.149	0.246	22.364
4403	2.27	21.952	13.152	0.253	22.246
4404	2.264	21.958	13.155	0.256	22.187
4405	2.254	21.965	13.158	0.262	22.089
4406	2.294	21.972	13.161	0.239	22.481
4407	2.26	21.979	13.164	0.259	22.148
4408	2.27	21.986	13.167	0.253	22.246
4409	2.242	21.992	13.17	0.269	21.972
4410	2.266	21.999	13.173	0.255	22.207
4411	2.262	22.006	13.176	0.258	22.168
4412	2.278	22.013	13.179	0.248	22.324
4413	2.264	22.019	13.182	0.256	22.187
4414	2.244	22.026	13.185	0.268	21.991
4415	2.231	22.033	13.188	0.276	21.864
4416	2.23	22.039	13.191	0.276	21.854
4417	2.246	22.046	13.194	0.267	22.011
4418	2.248	22.053	13.197	0.266	22.03
4419	2.26	22.06	13.2	0.259	22.148
4420	2.25	22.066	13.203	0.265	22.05
4421	2.24	22.073	13.206	0.271	21.952
4422	2.25	22.08	13.209	0.265	22.05
4423	2.268	22.086	13.212	0.254	22.226
4424	2.25	22.093	13.215	0.265	22.05
4425	2.282	22.1	13.218	0.246	22.364
4426	2.27	22.107	13.221	0.253	22.246
4427	2.268	22.114	13.224	0.254	22.226
4428	2.271	22.12	13.227	0.252	22.256
4429	2.26	22.127	13.23	0.259	22.148
4430	2.26	22.134	13.233	0.259	22.148
4431	2.256	22.141	13.236	0.261	22.109
4432	2.252	22.147	13.239	0.264	22.07
4433	2.25	22.154	13.242	0.265	22.05
4434	2.244	22.161	13.245	0.268	21.991
4435	2.242	22.167	13.248	0.269	21.972
4436	2.222	22.174	13.251	0.281	21.776
4437	2.228	22.181	13.253	0.278	21.834
4438	2.246	22.187	13.256	0.267	22.011
4439	2.286	22.194	13.259	0.244	22.403
4440	2.284	22.201	13.262	0.245	22.383
4441	2.246	22.208	13.265	0.267	22.011
4442	2.247	22.214	13.268	0.266	22.021
4443	2.278	22.221	13.271	0.248	22.324
4444	2.254	22.228	13.274	0.262	22.089
4445	2.238	22.235	13.277	0.272	21.932
4446	2.222	22.241	13.28	0.281	21.776
4447	2.222	22.248	13.283	0.281	21.776
4448	2.223	22.255	13.286	0.281	21.785
4449	2.247	22.261	13.289	0.266	22.021
4450	2.266	22.268	13.292	0.255	22.207
4451	2.256	22.275	13.295	0.261	22.109
4452	2.258	22.282	13.298	0.26	22.128
4453	2.308	22.288	13.301	0.231	22.618
4454	2.3	22.295	13.304	0.235	22.54
4455	2.31	22.302	13.307	0.229	22.638
4456	2.266	22.309	13.31	0.255	22.207
4457	2.268	22.316	13.313	0.254	22.226
4458	2.268	22.323	13.316	0.254	22.226
4459	2.266	22.329	13.319	0.255	22.207
4460	2.278	22.336	13.322	0.248	22.324
4461	2.306	22.343	13.325	0.232	22.599
4462	2.3	22.35	13.328	0.235	22.54
4463	2.262	22.357	13.331	0.258	22.168
4464	2.27	22.363	13.334	0.253	22.246
4465	2.29	22.37	13.337	0.241	22.442
4466	2.276	22.377	13.34	0.249	22.305
4467	2.25	22.384	13.343	0.265	22.05
4468	2.271	22.391	13.346	0.252	22.256
4469	2.258	22.397	13.349	0.26	22.128
4470	2.278	22.404	13.352	0.248	22.324
4471	2.258	22.411	13.355	0.26	22.128
4472	2.252	22.418	13.358	0.264	22.07
4473	2.242	22.424	13.361	0.269	21.972
4474	2.278	22.431	13.364	0.248	22.324
4475	2.302	22.438	13.367	0.234	22.56
4476	2.3	22.445	13.37	0.235	22.54
4477	2.312	22.452	13.373	0.228	22.658
4478	2.302	22.459	13.376	0.234	22.56
4479	2.268	22.465	13.379	0.254	22.226
4480	2.274	22.472	13.382	0.251	22.285
4481	2.262	22.479	13.385	0.258	22.168
4482	2.268	22.486	13.388	0.254	22.226
4483	2.258	22.492	13.391	0.26	22.128
4484	2.276	22.499	13.394	0.249	22.305
4485	2.282	22.506	13.397	0.246	22.364
4486	2.278	22.513	13.4	0.248	22.324
4487	2.29	22.52	13.403	0.241	22.442
4488	2.268	22.526	13.406	0.254	22.226
4489	2.25	22.533	13.409	0.265	22.05
4490	2.23	22.54	13.412	0.276	21.854
4491	2.244	22.547	13.415	0.268	21.991
4492	2.23	22.553	13.418	0.276	21.854
4493	2.22	22.56	13.421	0.282	21.756
4494	2.218	22.566	13.424	0.284	21.736
4495	2.214	22.573	13.427	0.286	21.697
4496	2.222	22.58	13.43	0.281	21.776
4497	2.191	22.586	13.433	0.299	21.472
4498	2.178	22.593	13.436	0.307	21.344
4499	2.203	22.599	13.439	0.292	21.589
4500	2.23	22.606	13.442	0.276	21.854
4501	2.228	22.613	13.445	0.278	21.834
4502	2.182	22.619	13.448	0.305	21.384
4503	2.138	22.626	13.451	0.331	20.952
4504	2.092	22.632	13.454	0.358	20.502
4505	2.09	22.638	13.457	0.359	20.482
4506	2.102	22.644	13.46	0.352	20.6
4507	2.126	22.651	13.463	0.338	20.835
4508	2.094	22.657	13.466	0.356	20.521
4509	2.114	22.663	13.469	0.345	20.717
4510	2.128	22.67	13.472	0.336	20.854
4511	2.111	22.676	13.475	0.346	20.688
4512	2.15	22.682	13.478	0.324	21.07
4513	2.166	22.689	13.481	0.314	21.227
4514	2.166	22.695	13.483	0.314	21.227
4515	2.18	22.702	13.486	0.306	21.364
4516	2.178	22.708	13.489	0.307	21.344
4517	2.164	22.715	13.492	0.315	21.207
4518	2.158	22.721	13.495	0.319	21.148
4519	2.154	22.728	13.498	0.321	21.109
4520	2.188	22.734	13.501	0.301	21.442
4521	2.198	22.741	13.504	0.295	21.54
4522	2.17	22.747	13.507	0.312	21.266
4523	2.178	22.754	13.51	0.307	21.344
4524	2.162	22.76	13.513	0.316	21.188
4525	2.158	22.767	13.516	0.319	21.148
4526	2.15	22.773	13.519	0.324	21.07
4527	2.191	22.78	13.522	0.299	21.472
4528	2.172	22.786	13.525	0.311	21.286
4529	2.148	22.793	13.528	0.325	21.05
4530	2.148	22.799	13.531	0.325	21.05
4531	2.146	22.805	13.534	0.326	21.031
4532	2.174	22.812	13.537	0.309	21.305
4533	2.162	22.818	13.54	0.316	21.188
4534	2.21	22.825	13.543	0.288	21.658
4535	2.142	22.831	13.546	0.328	20.992
4536	2.159	22.838	13.549	0.318	21.158
4537	2.172	22.844	13.552	0.311	21.286
4538	2.178	22.851	13.555	0.307	21.344
4539	2.19	22.857	13.558	0.3	21.462
4540	2.139	22.864	13.561	0.33	20.962
4541	2.17	22.87	13.564	0.312	21.266
4542	2.162	22.877	13.567	0.316	21.188
4543	2.198	22.883	13.57	0.295	21.54
4544	2.19	22.89	13.573	0.3	21.462
4545	2.222	22.896	13.576	0.281	21.776
4546	2.231	22.903	13.579	0.276	21.864
4547	2.23	22.91	13.582	0.276	21.854
4548	2.252	22.916	13.585	0.264	22.07
4549	2.254	22.923	13.588	0.262	22.089
4550	2.238	22.93	13.591	0.272	21.932
4551	2.238	22.937	13.594	0.272	21.932
4552	2.22	22.943	13.597	0.282	21.756
4553	2.212	22.95	13.6	0.287	21.678
4554	2.204	22.956	13.603	0.292	21.599
4555	2.214	22.963	13.606	0.286	21.697
4556	2.206	22.97	13.609	0.291	21.619
4557	2.226	22.976	13.612	0.279	21.815
4558	2.25	22.983	13.615	0.265	22.05
4559	2.212	22.99	13.618	0.287	21.678
4560	2.195	22.996	13.621	0.297	21.511
4561	2.234	23.003	13.624	0.274	21.893
4562	2.246	23.009	13.627	0.267	22.011
4563	2.218	23.016	13.63	0.284	21.736
4564	2.25	23.023	13.633	0.265	22.05
4565	2.312	23.03	13.636	0.228	22.658
4566	2.308	23.037	13.639	0.231	22.618
4567	2.27	23.043	13.642	0.253	22.246
4568	2.228	23.05	13.645	0.278	21.834
4569	2.236	23.057	13.648	0.273	21.913
4570	2.283	23.064	13.651	0.245	22.373
4571	2.278	23.07	13.654	0.248	22.324
4572	2.276	23.077	13.657	0.249	22.305
4573	2.292	23.084	13.66	0.24	22.462
4574	2.214	23.091	13.663	0.286	21.697
4575	2.192	23.097	13.666	0.299	21.482
4576	2.195	23.104	13.669	0.297	21.511
4577	2.166	23.11	13.672	0.314	21.227
4578	2.198	23.117	13.675	0.295	21.54
4579	2.202	23.123	13.678	0.293	21.58
4580	2.191	23.13	13.681	0.299	21.472
4581	2.172	23.136	13.684	0.311	21.286
4582	2.19	23.143	13.687	0.3	21.462
4583	2.204	23.149	13.69	0.292	21.599
4584	2.214	23.156	13.693	0.286	21.697
4585	2.22	23.163	13.696	0.282	21.756
4586	2.22	23.169	13.699	0.282	21.756
4587	2.188	23.176	13.702	0.301	21.442
4588	2.204	23.182	13.705	0.292	21.599
4589	2.2	23.189	13.708	0.294	21.56
4590	2.19	23.196	13.711	0.3	21.462
4591	2.188	23.202	13.714	0.301	21.442
4592	2.202	23.209	13.716	0.293	21.58
4593	2.178	23.215	13.719	0.307	21.344
4594	2.172	23.222	13.722	0.311	21.286
4595	2.172	23.228	13.725	0.311	21.286
4596	2.17	23.235	13.728	0.312	21.266
4597	2.152	23.241	13.731	0.322	21.09
4598	2.204	23.248	13.734	0.292	21.599
4599	2.188	23.254	13.737	0.301	21.442
4600	2.156	23.261	13.74	0.32	21.129
4601	2.158	23.267	13.743	0.319	21.148
4602	2.15	23.274	13.746	0.324	21.07
4603	2.17	23.28	13.749	0.312	21.266
4604	2.186	23.287	13.752	0.302	21.423
4605	2.152	23.293	13.755	0.322	21.09
4606	2.17	23.299	13.758	0.312	21.266
4607	2.15	23.306	13.761	0.324	21.07
4608	2.156	23.312	13.764	0.32	21.129
4609	2.146	23.319	13.767	0.326	21.031
4610	2.174	23.325	13.77	0.309	21.305
4611	2.162	23.332	13.773	0.316	21.188
4612	2.156	23.338	13.776	0.32	21.129
4613	2.17	23.345	13.779	0.312	21.266
4614	2.158	23.351	13.782	0.319	21.148
4615	2.17	23.357	13.785	0.312	21.266
4616	2.192	23.364	13.788	0.299	21.482
4617	2.178	23.371	13.791	0.307	21.344
4618	2.182	23.377	13.794	0.305	21.384
4619	2.166	23.384	13.797	0.314	21.227
4620	2.167	23.39	13.8	0.314	21.237
4621	2.17	23.396	13.803	0.312	21.266
4622	2.188	23.403	13.806	0.301	21.442
4623	2.172	23.41	13.809	0.311	21.286
4624	2.178	23.416	13.812	0.307	21.344
4625	2.148	23.422	13.815	0.325	21.05
4626	2.156	23.429	13.818	0.32	21.129
4627	2.122	23.435	13.821	0.34	20.796
4628	2.126	23.442	13.824	0.338	20.835
4629	2.136	23.448	13.827	0.332	20.933
4630	2.126	23.454	13.83	0.338	20.835
4631	2.118	23.461	13.833	0.342	20.756
4632	2.146	23.467	13.836	0.326	21.031
4633	2.126	23.473	13.839	0.338	20.835
4634	2.138	23.48	13.842	0.331	20.952
4635	2.119	23.486	13.845	0.342	20.766
4636	2.136	23.492	13.848	0.332	20.933
4637	2.111	23.499	13.851	0.346	20.688
4638	2.098	23.505	13.854	0.354	20.56
4639	2.102	23.511	13.857	0.352	20.6
4640	2.098	23.518	13.86	0.354	20.56
4641	2.132	23.524	13.863	0.334	20.894
4642	2.122	23.53	13.866	0.34	20.796
4643	2.11	23.537	13.869	0.347	20.678
4644	2.13	23.543	13.872	0.335	20.874
4645	2.126	23.549	13.875	0.338	20.835
4646	2.13	23.556	13.878	0.335	20.874
4647	2.106	23.562	13.881	0.349	20.639
4648	2.136	23.568	13.884	0.332	20.933
4649	2.156	23.575	13.887	0.32	21.129
4650	2.122	23.581	13.89	0.34	20.796
4651	2.11	23.587	13.893	0.347	20.678
4652	2.154	23.594	13.896	0.321	21.109
4653	2.178	23.6	13.899	0.307	21.344
4654	2.152	23.607	13.902	0.322	21.09
4655	2.114	23.613	13.905	0.345	20.717
4656	2.106	23.619	13.908	0.349	20.639
4657	2.164	23.626	13.911	0.315	21.207
4658	2.128	23.632	13.914	0.336	20.854
4659	2.128	23.639	13.917	0.336	20.854
4660	2.134	23.645	13.92	0.333	20.913
4661	2.114	23.651	13.923	0.345	20.717
4662	2.082	23.657	13.926	0.364	20.404
4663	2.094	23.664	13.929	0.356	20.521
4664	2.104	23.67	13.932	0.351	20.619
4665	2.086	23.676	13.935	0.361	20.443
4666	2.118	23.683	13.938	0.342	20.756
4667	2.118	23.689	13.941	0.342	20.756
4668	2.108	23.695	13.944	0.348	20.658
4669	2.106	23.702	13.946	0.349	20.639
4670	2.098	23.708	13.949	0.354	20.56
4671	2.106	23.714	13.952	0.349	20.639
4672	2.164	23.721	13.955	0.315	21.207
4673	2.158	23.727	13.958	0.319	21.148
4674	2.142	23.733	13.961	0.328	20.992
4675	2.126	23.74	13.964	0.338	20.835
4676	2.124	23.746	13.967	0.339	20.815
4677	2.102	23.752	13.97	0.352	20.6
4678	2.102	23.759	13.973	0.352	20.6
4679	2.126	23.765	13.976	0.338	20.835
4680	2.142	23.771	13.979	0.328	20.992
4681	2.126	23.778	13.982	0.338	20.835
4682	2.146	23.784	13.985	0.326	21.031
4683	2.13	23.79	13.988	0.335	20.874
4684	2.12	23.797	13.991	0.341	20.776
4685	2.158	23.803	13.994	0.319	21.148
